Material,Size_Lx_A,H_nm,Average_MFP_nm,Knudsen_number,Frequency_THz,Debye_frequency_THz,Normalized_frequency,Kappa_unexcited_W_mK,Kappa_excited_W_mK,Ratio_raw,Ratio_plotted,Relative_change_plotted_percent,Was_overridden_in_plot
Si,100,10.0,51.533727,5.1533727,1.2,13.0,0.0923076923076923,11.405665472072108,11.987908294739857,1.0510485621460166,1.0510485621460166,5.104856214601661,False
Si,100,10.0,51.533727,5.1533727,1.6,13.0,0.12307692307692308,11.405665472072108,12.07087869105435,1.0583230518737448,1.0583230518737448,5.832305187374476,False
Si,100,10.0,51.533727,5.1533727,2.0,13.0,0.15384615384615385,11.405665472072108,11.648833197246429,1.0213199068278602,1.0213199068278602,2.1319906827860224,False
Si,100,10.0,51.533727,5.1533727,2.4,13.0,0.1846153846153846,11.405665472072108,12.092675192317332,1.0602340759447517,1.0602340759447517,6.023407594475172,False
Si,100,10.0,51.533727,5.1533727,2.8,13.0,0.21538461538461537,11.405665472072108,11.961191539896328,1.0487061512705664,1.0487061512705664,4.870615127056643,False
Si,100,10.0,51.533727,5.1533727,3.2,13.0,0.24615384615384617,11.405665472072108,11.84164218573587,1.0382245748598617,1.0382245748598617,3.822457485986175,False
Si,100,10.0,51.533727,5.1533727,3.6,13.0,0.27692307692307694,11.405665472072108,11.86992806033734,1.0407045594491635,1.0407045594491635,4.070455944916351,False
Si,100,10.0,51.533727,5.1533727,4.0,13.0,0.3076923076923077,11.405665472072108,11.70774800653517,1.0264853055003884,1.0264853055003884,2.648530550038841,False
Si,100,10.0,51.533727,5.1533727,4.4,13.0,0.3384615384615385,11.405665472072108,11.694350456646216,1.0253106655881659,1.0253106655881659,2.531066558816586,False
Si,100,10.0,51.533727,5.1533727,4.8,13.0,0.3692307692307692,11.405665472072108,11.695955429626428,1.025451382759307,1.025451382759307,2.545138275930703,False
Si,100,10.0,51.533727,5.1533727,5.2,13.0,0.4,11.405665472072108,11.775805965442272,1.03245233645301,1.03245233645301,3.2452336453010044,False
Si,100,10.0,51.533727,5.1533727,5.6,13.0,0.43076923076923074,11.405665472072108,11.848950773177936,1.0388653605693816,1.0388653605693816,3.8865360569381613,False
Si,100,10.0,51.533727,5.1533727,6.0,13.0,0.46153846153846156,11.405665472072108,11.777741841765677,1.032622065814979,1.032622065814979,3.262206581497895,False
Si,100,10.0,51.533727,5.1533727,6.4,13.0,0.49230769230769234,11.405665472072108,11.69694242196412,1.0255379180290034,1.0255379180290034,2.5537918029003404,False
Si,100,10.0,51.533727,5.1533727,6.8,13.0,0.5230769230769231,11.405665472072108,11.838757544043142,1.0379716618053987,1.0379716618053987,3.797166180539868,False
Si,100,10.0,51.533727,5.1533727,7.2,13.0,0.5538461538461539,11.405665472072108,11.689078862068888,1.02484847470678,1.02484847470678,2.484847470678009,False
Si,100,10.0,51.533727,5.1533727,7.6,13.0,0.5846153846153845,11.405665472072108,11.611256543076868,1.0180253463954532,1.0180253463954532,1.8025346395453168,False
Si,100,10.0,51.533727,5.1533727,8.0,13.0,0.6153846153846154,11.405665472072108,11.529134355638364,1.010825223996669,1.010825223996669,1.0825223996669076,False
Si,100,10.0,51.533727,5.1533727,8.4,13.0,0.6461538461538462,11.405665472072108,11.429965639990252,1.0021305348624896,1.0021305348624896,0.2130534862489597,False
Si,100,10.0,51.533727,5.1533727,8.8,13.0,0.676923076923077,11.405665472072108,11.344404060381295,0.9946288612583968,0.9946288612583968,-0.5371138741603221,False
Si,100,10.0,51.533727,5.1533727,9.2,13.0,0.7076923076923076,11.405665472072108,11.288078975214225,0.9896905185281993,0.9896905185281993,-1.0309481471800663,False
Si,100,10.0,51.533727,5.1533727,9.6,13.0,0.7384615384615384,11.405665472072108,11.210318483537218,0.9828728109715986,0.9828728109715986,-1.712718902840138,False
Si,100,10.0,51.533727,5.1533727,10.0,13.0,0.7692307692307693,11.405665472072108,11.186792269812656,0.9808101331048693,0.9808101331048693,-1.9189866895130692,False
Si,100,10.0,51.533727,5.1533727,10.4,13.0,0.8,11.405665472072108,11.191122914290364,0.9811898255032052,0.9811898255032052,-1.8810174496794785,False
Si,100,10.0,51.533727,5.1533727,10.8,13.0,0.8307692307692308,11.405665472072108,11.266742242712398,0.9878198050170875,0.9878198050170875,-1.2180194982912451,False
Si,100,10.0,51.533727,5.1533727,11.2,13.0,0.8615384615384615,11.405665472072108,11.381689125242154,0.9978978563864894,0.9978978563864894,-0.21021436135105764,False
Si,100,10.0,51.533727,5.1533727,11.6,13.0,0.8923076923076922,11.405665472072108,11.564171041686963,1.0138970908802272,1.0138970908802272,1.389709088022717,False
Si,100,10.0,51.533727,5.1533727,12.0,13.0,0.9230769230769231,11.405665472072108,11.720074152112934,1.0275660092618608,1.0275660092618608,2.7566009261860813,False
Si,100,10.0,51.533727,5.1533727,12.4,13.0,0.9538461538461539,11.405665472072108,11.785693853378843,1.033319264205782,1.033319264205782,3.3319264205782018,False
Si,100,10.0,51.533727,5.1533727,12.8,13.0,0.9846153846153847,11.405665472072108,11.794204968246405,1.0340654823802848,1.0340654823802848,3.406548238028484,False
Si,100,10.0,51.533727,5.1533727,13.2,13.0,1.0153846153846153,11.405665472072108,11.708494462457994,1.026550751565298,1.026550751565298,2.655075156529807,False
Si,200,20.0,51.533727,2.57668635,0.8,13.0,0.06153846153846154,18.45803193856228,19.934631352892453,1.079997662765188,1.079997662765188,7.999766276518794,False
Si,200,20.0,51.533727,2.57668635,1.2,13.0,0.0923076923076923,18.45803193856228,19.49974134269831,1.0564366454453742,1.0564366454453742,5.643664544537419,False
Si,200,20.0,51.533727,2.57668635,1.6,13.0,0.12307692307692308,18.45803193856228,19.558008944204097,1.0595934067783122,1.0595934067783122,5.959340677831215,False
Si,200,20.0,51.533727,2.57668635,2.0,13.0,0.15384615384615385,18.45803193856228,18.906135635760037,1.0242768946705303,1.0242768946705303,2.427689467053029,False
Si,200,20.0,51.533727,2.57668635,2.4,13.0,0.1846153846153846,18.45803193856228,19.510805223581944,1.0570360528426774,1.0570360528426774,5.703605284267743,False
Si,200,20.0,51.533727,2.57668635,2.8,13.0,0.21538461538461537,18.45803193856228,19.236140269194784,1.0421555414587236,1.0421555414587236,4.215554145872358,False
Si,200,20.0,51.533727,2.57668635,3.2,13.0,0.24615384615384617,18.45803193856228,18.943201378546192,1.026285003818327,1.026285003818327,2.62850038183271,False
Si,200,20.0,51.533727,2.57668635,3.6,13.0,0.27692307692307694,18.45803193856228,19.016523852720084,1.030257392338292,1.030257392338292,3.0257392338292055,False
Si,200,20.0,51.533727,2.57668635,4.0,13.0,0.3076923076923077,18.45803193856228,18.748325979895068,1.015727247753121,1.015727247753121,1.5727247753120954,False
Si,200,20.0,51.533727,2.57668635,4.4,13.0,0.3384615384615385,18.45803193856228,18.64099395362625,1.0099123251965845,1.0099123251965845,0.991232519658447,False
Si,200,20.0,51.533727,2.57668635,4.8,13.0,0.3692307692307692,18.45803193856228,18.698986219394488,1.013054169677148,1.013054169677148,1.3054169677148009,False
Si,200,20.0,51.533727,2.57668635,5.2,13.0,0.4,18.45803193856228,18.814451809199536,1.0193097439544803,1.0193097439544803,1.9309743954480263,False
Si,200,20.0,51.533727,2.57668635,5.6,13.0,0.43076923076923074,18.45803193856228,18.90482992109337,1.0242061550233665,1.0242061550233665,2.420615502336654,False
Si,200,20.0,51.533727,2.57668635,6.0,13.0,0.46153846153846156,18.45803193856228,18.81718377810004,1.0194577537157377,1.0194577537157377,1.9457753715737658,False
Si,200,20.0,51.533727,2.57668635,6.4,13.0,0.49230769230769234,18.45803193856228,18.67887796179012,1.0119647654724475,1.0119647654724475,1.1964765472447514,False
Si,200,20.0,51.533727,2.57668635,6.8,13.0,0.5230769230769231,18.45803193856228,18.914506816176225,1.0247304197507798,1.0247304197507798,2.473041975077983,False
Si,200,20.0,51.533727,2.57668635,7.2,13.0,0.5538461538461539,18.45803193856228,18.582380352768983,1.0067368186717087,1.0067368186717087,0.6736818671708722,False
Si,200,20.0,51.533727,2.57668635,7.6,13.0,0.5846153846153845,18.45803193856228,18.47056900417544,1.0006792200628374,1.0006792200628374,0.06792200628373823,False
Si,200,20.0,51.533727,2.57668635,8.0,13.0,0.6153846153846154,18.45803193856228,18.292671614556117,0.9910412808604642,0.9910412808604642,-0.8958719139535831,False
Si,200,20.0,51.533727,2.57668635,8.4,13.0,0.6461538461538462,18.45803193856228,18.07389177490565,0.9791884549265467,0.9791884549265467,-2.0811545073453286,False
Si,200,20.0,51.533727,2.57668635,8.8,13.0,0.676923076923077,18.45803193856228,17.964972041728622,0.9732875152413426,0.9732875152413426,-2.6712484758657395,False
Si,200,20.0,51.533727,2.57668635,9.2,13.0,0.7076923076923076,18.45803193856228,17.928625587854178,0.9713183749778831,0.9713183749778831,-2.868162502211691,False
Si,200,20.0,51.533727,2.57668635,9.6,13.0,0.7384615384615384,18.45803193856228,17.810380381819574,0.9649122095520032,0.9649122095520032,-3.5087790447996814,False
Si,200,20.0,51.533727,2.57668635,10.0,13.0,0.7692307692307693,18.45803193856228,17.783087138643268,0.9634335446939538,0.9634335446939538,-3.6566455306046186,False
Si,200,20.0,51.533727,2.57668635,10.4,13.0,0.8,18.45803193856228,17.806127419469497,0.9646817969942488,0.9646817969942488,-3.531820300575117,False
Si,200,20.0,51.533727,2.57668635,10.8,13.0,0.8307692307692308,18.45803193856228,17.946117647397106,0.9722660415330798,0.9722660415330798,-2.773395846692017,False
Si,200,20.0,51.533727,2.57668635,11.2,13.0,0.8615384615384615,18.45803193856228,18.214101986519573,0.9867846175120604,0.9867846175120604,-1.321538248793963,False
Si,200,20.0,51.533727,2.57668635,11.6,13.0,0.8923076923076922,18.45803193856228,18.5232991123232,1.0035359768570216,1.0035359768570216,0.3535976857021561,False
Si,200,20.0,51.533727,2.57668635,12.0,13.0,0.9230769230769231,18.45803193856228,18.75112545684238,1.0158789148949177,1.0158789148949177,1.5878914894917662,False
Si,200,20.0,51.533727,2.57668635,12.4,13.0,0.9538461538461539,18.45803193856228,18.8287391264787,1.0200837873263153,1.0200837873263153,2.0083787326315328,False
Si,200,20.0,51.533727,2.57668635,12.8,13.0,0.9846153846153847,18.45803193856228,18.86921626457558,1.0222767154906836,1.0222767154906836,2.227671549068355,False
Si,200,20.0,51.533727,2.57668635,13.2,13.0,1.0153846153846153,18.45803193856228,18.686077865618913,1.0123548343515543,1.0123548343515543,1.2354834351554267,False
Si,500,50.0,51.533727,1.03067454,0.8,13.0,0.06153846153846154,31.088048335543164,33.77819349474751,1.0865330988349207,1.0865330988349207,8.653309883492067,False
Si,500,50.0,51.533727,1.03067454,1.2,13.0,0.0923076923076923,31.088048335543164,33.09756407293519,1.0646394947570426,1.0646394947570426,6.463949475704256,False
Si,500,50.0,51.533727,1.03067454,1.6,13.0,0.12307692307692308,31.088048335543164,32.48472389561771,1.0449264471349178,1.0449264471349178,4.492644713491778,False
Si,500,50.0,51.533727,1.03067454,2.0,13.0,0.15384615384615385,31.088048335543164,31.83481135446866,1.0240209038169732,1.0240209038169732,2.4020903816973194,False
Si,500,50.0,51.533727,1.03067454,2.4,13.0,0.1846153846153846,31.088048335543164,32.51202689675718,1.0458046946480706,1.0458046946480706,4.580469464807058,False
Si,500,50.0,51.533727,1.03067454,2.8,13.0,0.21538461538461537,31.088048335543164,31.996497453172044,1.0292218124413506,1.0292218124413506,2.922181244135058,False
Si,500,50.0,51.533727,1.03067454,3.2,13.0,0.24615384615384617,31.088048335543164,31.221888802483523,1.004305206473426,1.004305206473426,0.43052064734259154,False
Si,500,50.0,51.533727,1.03067454,3.6,13.0,0.27692307692307694,31.088048335543164,31.34394496914507,1.0082313508664145,1.0082313508664145,0.8231350866414466,False
Si,500,50.0,51.533727,1.03067454,4.0,13.0,0.3076923076923077,31.088048335543164,31.02120566527781,0.9978498917158164,0.9978498917158164,-0.2150108284183605,False
Si,500,50.0,51.533727,1.03067454,4.4,13.0,0.3384615384615385,31.088048335543164,30.71834495555535,0.9881078613878398,0.9881078613878398,-1.1892138612160208,False
Si,500,50.0,51.533727,1.03067454,4.8,13.0,0.3692307692307692,31.088048335543164,30.804803772176875,0.9908889564147244,0.9908889564147244,-0.9111043585275591,False
Si,500,50.0,51.533727,1.03067454,5.2,13.0,0.4,31.088048335543164,31.003533463144738,0.9972814352484842,0.9972814352484842,-0.2718564751515773,False
Si,500,50.0,51.533727,1.03067454,5.6,13.0,0.43076923076923074,31.088048335543164,31.058569950010927,0.9990517775444098,0.9990517775444098,-0.09482224555902308,False
Si,500,50.0,51.533727,1.03067454,6.0,13.0,0.46153846153846156,31.088048335543164,30.999452803092066,0.9971501738708439,0.9971501738708439,-0.28498261291560745,False
Si,500,50.0,51.533727,1.03067454,6.4,13.0,0.49230769230769234,31.088048335543164,30.85332968946492,0.9924498751563672,0.9924498751563672,-0.7550124843632822,False
Si,500,50.0,51.533727,1.03067454,6.8,13.0,0.5230769230769231,31.088048335543164,31.04666479905633,0.9986688280962456,0.9986688280962456,-0.13311719037544245,False
Si,500,50.0,51.533727,1.03067454,7.2,13.0,0.5538461538461539,31.088048335543164,30.5751567276901,0.9835019682703378,0.9835019682703378,-1.6498031729662244,False
Si,500,50.0,51.533727,1.03067454,7.6,13.0,0.5846153846153845,31.088048335543164,30.344967096583016,0.9760975269035921,0.9760975269035921,-2.3902473096407917,False
Si,500,50.0,51.533727,1.03067454,8.0,13.0,0.6153846153846154,31.088048335543164,30.039504290815735,0.9662717957264425,0.9662717957264425,-3.3728204273557494,False
Si,500,50.0,51.533727,1.03067454,8.4,13.0,0.6461538461538462,31.088048335543164,29.77113169508796,0.9576391342987728,0.9576391342987728,-4.236086570122721,False
Si,500,50.0,51.533727,1.03067454,8.8,13.0,0.676923076923077,31.088048335543164,29.5905017244868,0.9518288637841504,0.9518288637841504,-4.817113621584957,False
Si,500,50.0,51.533727,1.03067454,9.2,13.0,0.7076923076923076,31.088048335543164,29.500355593240535,0.9489291600049589,0.9489291600049589,-5.107083999504114,False
Si,500,50.0,51.533727,1.03067454,9.6,13.0,0.7384615384615384,31.088048335543164,29.19535956994497,0.9391184436806774,0.9391184436806774,-6.088155631932257,False
Si,500,50.0,51.533727,1.03067454,10.0,13.0,0.7692307692307693,31.088048335543164,29.04516589219505,0.9342872083413332,0.9342872083413332,-6.571279165866684,False
Si,500,50.0,51.533727,1.03067454,10.4,13.0,0.8,31.088048335543164,29.24273240909444,0.9406422717009558,0.9406422717009558,-5.935772829904417,False
Si,500,50.0,51.533727,1.03067454,10.8,13.0,0.8307692307692308,31.088048335543164,29.58695155220627,0.9517146664488204,0.9517146664488204,-4.828533355117958,False
Si,500,50.0,51.533727,1.03067454,11.2,13.0,0.8615384615384615,31.088048335543164,30.23010175590949,0.9724026876704004,0.9724026876704004,-2.759731232959961,False
Si,500,50.0,51.533727,1.03067454,11.6,13.0,0.8923076923076922,31.088048335543164,30.78266133436349,0.9901767072064629,0.9901767072064629,-0.9823292793537108,False
Si,500,50.0,51.533727,1.03067454,12.0,13.0,0.9230769230769231,31.088048335543164,31.14392308092655,1.0017973063082093,1.0017973063082093,0.179730630820929,False
Si,500,50.0,51.533727,1.03067454,12.4,13.0,0.9538461538461539,31.088048335543164,31.271689974961745,1.0059071459692959,1.0059071459692959,0.5907145969295868,False
Si,500,50.0,51.533727,1.03067454,12.8,13.0,0.9846153846153847,31.088048335543164,31.242409054342215,1.0049652753087934,1.0049652753087934,0.49652753087934265,False
Si,500,50.0,51.533727,1.03067454,13.2,13.0,1.0153846153846153,31.088048335543164,31.01114538445976,0.99752628565636,0.99752628565636,-0.24737143436399656,False
Si,1000,100.0,51.533727,0.51533727,0.8,13.0,0.06153846153846154,42.35026872971173,46.62078256235632,1.1008379394213506,1.1008379394213506,10.083793942135056,False
Si,1000,100.0,51.533727,0.51533727,1.2,13.0,0.0923076923076923,42.35026872971173,45.644572282323914,1.0777870755351546,1.0777870755351546,7.778707553515463,False
Si,1000,100.0,51.533727,0.51533727,1.6,13.0,0.12307692307692308,42.35026872971173,44.6940384238658,1.0553424987480597,1.0553424987480597,5.534249874805974,False
Si,1000,100.0,51.533727,0.51533727,2.0,13.0,0.15384615384615385,42.35026872971173,43.78304003165832,1.0338314571529836,1.0338314571529836,3.3831457152983635,False
Si,1000,100.0,51.533727,0.51533727,2.4,13.0,0.1846153846153846,42.35026872971173,44.14604257236107,1.0424028913278058,1.0424028913278058,4.240289132780584,False
Si,1000,100.0,51.533727,0.51533727,2.8,13.0,0.21538461538461537,42.35026872971173,43.459633615048475,1.0261949904596106,1.0261949904596106,2.61949904596106,False
Si,1000,100.0,51.533727,0.51533727,3.2,13.0,0.24615384615384617,42.35026872971173,42.362890151201114,1.00029802459035,1.00029802459035,0.029802459035010997,False
Si,1000,100.0,51.533727,0.51533727,3.6,13.0,0.27692307692307694,42.35026872971173,42.3244989117435,0.9993915075691089,0.9993915075691089,-0.06084924308911166,False
Si,1000,100.0,51.533727,0.51533727,4.0,13.0,0.3076923076923077,42.35026872971173,41.878429134149314,0.9888586398689984,0.9888586398689984,-1.1141360131001643,False
Si,1000,100.0,51.533727,0.51533727,4.4,13.0,0.3384615384615385,42.35026872971173,41.50328319174398,0.9800004683943475,0.9800004683943475,-1.9999531605652487,False
Si,1000,100.0,51.533727,0.51533727,4.8,13.0,0.3692307692307692,42.35026872971173,41.459284683777874,0.9789615491788186,0.9789615491788186,-2.1038450821181387,False
Si,1000,100.0,51.533727,0.51533727,5.2,13.0,0.4,42.35026872971173,41.779519373350254,0.9865231231470073,0.9865231231470073,-1.3476876852992703,False
Si,1000,100.0,51.533727,0.51533727,5.6,13.0,0.43076923076923074,42.35026872971173,41.86331900194137,0.9885018503453148,0.9885018503453148,-1.1498149654685208,False
Si,1000,100.0,51.533727,0.51533727,6.0,13.0,0.46153846153846156,42.35026872971173,41.82206682775985,0.9875277792137996,0.9875277792137996,-1.247222078620036,False
Si,1000,100.0,51.533727,0.51533727,6.4,13.0,0.49230769230769234,42.35026872971173,41.71606054774986,0.9850246952148163,0.9850246952148163,-1.4975304785183718,False
Si,1000,100.0,51.533727,0.51533727,6.8,13.0,0.5230769230769231,42.35026872971173,41.637313091033846,0.9831652629354464,0.9831652629354464,-1.6834737064553629,False
Si,1000,100.0,51.533727,0.51533727,7.2,13.0,0.5538461538461539,42.35026872971173,41.17654507028762,0.9722853314836073,0.9722853314836073,-2.7714668516392704,False
Si,1000,100.0,51.533727,0.51533727,7.6,13.0,0.5846153846153845,42.35026872971173,40.864746134207394,0.9649229475972101,0.9649229475972101,-3.507705240278991,False
Si,1000,100.0,51.533727,0.51533727,8.0,13.0,0.6153846153846154,42.35026872971173,40.510672911312945,0.9565623578414704,0.9565623578414704,-4.343764215852963,False
Si,1000,100.0,51.533727,0.51533727,8.4,13.0,0.6461538461538462,42.35026872971173,40.19411018236999,0.9490874884147066,0.9490874884147066,-5.091251158529342,False
Si,1000,100.0,51.533727,0.51533727,8.8,13.0,0.676923076923077,42.35026872971173,39.78315627070644,0.9393837976474451,0.9393837976474451,-6.061620235255494,False
Si,1000,100.0,51.533727,0.51533727,9.2,13.0,0.7076923076923076,42.35026872971173,39.63759758785347,0.9359467785394446,0.9359467785394446,-6.4053221460555365,False
Si,1000,100.0,51.533727,0.51533727,9.6,13.0,0.7384615384615384,42.35026872971173,39.09227773475106,0.9230703584018829,0.9230703584018829,-7.6929641598117104,False
Si,1000,100.0,51.533727,0.51533727,10.0,13.0,0.7692307692307693,42.35026872971173,38.80658986636875,0.9163245247401032,0.9163245247401032,-8.367547525989682,False
Si,1000,100.0,51.533727,0.51533727,10.4,13.0,0.8,42.35026872971173,39.03650380572554,0.9217533908666475,0.9217533908666475,-7.824660913335246,False
Si,1000,100.0,51.533727,0.51533727,10.8,13.0,0.8307692307692308,42.35026872971173,39.59804027145498,0.9350127274086016,0.9350127274086016,-6.4987272591398355,False
Si,1000,100.0,51.533727,0.51533727,11.2,13.0,0.8615384615384615,42.35026872971173,40.66679352690008,0.9602487716534707,0.9602487716534707,-3.9751228346529333,False
Si,1000,100.0,51.533727,0.51533727,11.6,13.0,0.8923076923076922,42.35026872971173,41.65586597960635,0.9836033448916888,0.9836033448916888,-1.639665510831123,False
Si,1000,100.0,51.533727,0.51533727,12.0,13.0,0.9230769230769231,42.35026872971173,42.23728422280503,0.9973321419132476,0.9973321419132476,-0.2667858086752406,False
Si,1000,100.0,51.533727,0.51533727,12.4,13.0,0.9538461538461539,42.35026872971173,42.4071154335902,1.0013422985398577,1.0013422985398577,0.1342298539857678,False
Si,1000,100.0,51.533727,0.51533727,12.8,13.0,0.9846153846153847,42.35026872971173,42.37757333725297,1.0006447328047787,1.0006447328047787,0.06447328047787249,False
Si,1000,100.0,51.533727,0.51533727,13.2,13.0,1.0153846153846153,42.35026872971173,42.26778692339249,0.998052390013257,0.998052390013257,-0.19476099867430374,False
Si,2000,200.0,51.533727,0.257668635,0.8,13.0,0.06153846153846154,54.27832365933669,60.182351761851976,1.1087732211401797,1.1087732211401797,10.877322114017973,False
Si,2000,200.0,51.533727,0.257668635,1.2,13.0,0.0923076923076923,54.27832365933669,59.01323084832112,1.0872338508223247,1.0872338508223247,8.723385082232472,False
Si,2000,200.0,51.533727,0.257668635,1.6,13.0,0.12307692307692308,54.27832365933669,57.46670735087802,1.058741381026289,1.058741381026289,5.87413810262889,False
Si,2000,200.0,51.533727,0.257668635,2.0,13.0,0.15384615384615385,54.27832365933669,56.25770180238659,1.0364671937083565,1.0364671937083565,3.6467193708356493,False
Si,2000,200.0,51.533727,0.257668635,2.4,13.0,0.1846153846153846,54.27832365933669,56.04324396927978,1.032516116765509,1.032516116765509,3.251611676550903,False
Si,2000,200.0,51.533727,0.257668635,2.8,13.0,0.21538461538461537,54.27832365933669,55.24574493246841,1.017823344714982,1.017823344714982,1.7823344714982037,False
Si,2000,200.0,51.533727,0.257668635,3.2,13.0,0.24615384615384617,54.27832365933669,53.806153057017966,0.9913009361659328,0.9913009361659328,-0.8699063834067156,False
Si,2000,200.0,51.533727,0.257668635,3.6,13.0,0.27692307692307694,54.27832365933669,53.65232405356514,0.9884668581568496,0.9884668581568496,-1.1533141843150352,False
Si,2000,200.0,51.533727,0.257668635,4.0,13.0,0.3076923076923077,54.27832365933669,53.232763711964886,0.9807370626636522,0.9807370626636522,-1.9262937336347763,False
Si,2000,200.0,51.533727,0.257668635,4.4,13.0,0.3384615384615385,54.27832365933669,52.841962396325265,0.9735371108358769,0.9735371108358769,-2.6462889164123093,False
Si,2000,200.0,51.533727,0.257668635,4.8,13.0,0.3692307692307692,54.27832365933669,52.620137670169925,0.9694503094905081,0.9694503094905081,-3.0549690509491856,False
Si,2000,200.0,51.533727,0.257668635,5.2,13.0,0.4,54.27832365933669,53.04216431718148,0.977225543111581,0.977225543111581,-2.277445688841895,False
Si,2000,200.0,51.533727,0.257668635,5.6,13.0,0.43076923076923074,54.27832365933669,53.079042998623514,0.9779049797440293,0.9779049797440293,-2.2095020255970654,False
Si,2000,200.0,51.533727,0.257668635,6.0,13.0,0.46153846153846156,54.27832365933669,53.033364364859565,0.9770634166543024,0.9770634166543024,-2.293658334569759,False
Si,2000,200.0,51.533727,0.257668635,6.4,13.0,0.49230769230769234,54.27832365933669,53.06139740326626,0.9775798850438319,0.9775798850438319,-2.2420114956168136,False
Si,2000,200.0,51.533727,0.257668635,6.8,13.0,0.5230769230769231,54.27832365933669,52.50619960717933,0.9673511646512958,0.9673511646512958,-3.264883534870422,False
Si,2000,200.0,51.533727,0.257668635,7.2,13.0,0.5538461538461539,54.27832365933669,52.19607089561418,0.9616374894554368,0.9616374894554368,-3.836251054456319,False
Si,2000,200.0,51.533727,0.257668635,7.6,13.0,0.5846153846153845,54.27832365933669,51.799162816249215,0.9543250292944332,0.9543250292944332,-4.567497070556681,False
Si,2000,200.0,51.533727,0.257668635,8.0,13.0,0.6153846153846154,54.27832365933669,51.41718110471385,0.9472875659797447,0.9472875659797447,-5.271243402025528,False
Si,2000,200.0,51.533727,0.257668635,8.4,13.0,0.6461538461538462,54.27832365933669,50.91644962574674,0.9380623090961716,0.9380623090961716,-6.193769090382839,False
Si,2000,200.0,51.533727,0.257668635,8.8,13.0,0.676923076923077,54.27832365933669,50.324786388656065,0.9271617654315571,0.9271617654315571,-7.283823456844285,False
Si,2000,200.0,51.533727,0.257668635,9.2,13.0,0.7076923076923076,54.27832365933669,50.119924778686475,0.9233874850898254,0.9233874850898254,-7.661251491017462,False
Si,2000,200.0,51.533727,0.257668635,9.6,13.0,0.7384615384615384,54.27832365933669,49.36564135831723,0.9094908985794662,0.9094908985794662,-9.05091014205338,False
Si,2000,200.0,51.533727,0.257668635,10.0,13.0,0.7692307692307693,54.27832365933669,48.88807530977854,0.9006924314135308,0.9006924314135308,-9.930756858646916,False
Si,2000,200.0,51.533727,0.257668635,10.4,13.0,0.8,54.27832365933669,48.94015375693644,0.9016519018548944,0.9016519018548944,-9.834809814510558,False
Si,2000,200.0,51.533727,0.257668635,10.8,13.0,0.8307692307692308,54.27832365933669,49.57561797349218,0.9133594155309626,0.9133594155309626,-8.664058446903745,False
Si,2000,200.0,51.533727,0.257668635,11.2,13.0,0.8615384615384615,54.27832365933669,51.06798662682552,0.9408541602599965,0.9408541602599965,-5.914583974000354,False
Si,2000,200.0,51.533727,0.257668635,11.6,13.0,0.8923076923076922,54.27832365933669,52.73637117741601,0.9715917445866912,0.9715917445866912,-2.8408255413308825,False
Si,2000,200.0,51.533727,0.257668635,12.0,13.0,0.9230769230769231,54.27832365933669,53.65212930660671,0.9884632702244063,0.9884632702244063,-1.1536729775593724,False
Si,2000,200.0,51.533727,0.257668635,12.4,13.0,0.9538461538461539,54.27832365933669,54.02322643026346,0.99530020067174,0.99530020067174,-0.4699799328260035,False
Si,2000,200.0,51.533727,0.257668635,12.8,13.0,0.9846153846153847,54.27832365933669,54.09006193660799,0.9965315486913289,0.9965315486913289,-0.34684513086711277,False
Si,2000,200.0,51.533727,0.257668635,13.2,13.0,1.0153846153846153,54.27832365933669,53.8821034574938,0.9927002129923971,0.9927002129923971,-0.729978700760292,False
Si,5000,500.0,51.533727,0.103067454,0.8,13.0,0.06153846153846154,69.9941383226529,77.55034647248246,1.1079548706635634,1.1079548706635634,10.795487066356335,False
Si,5000,500.0,51.533727,0.103067454,1.2,13.0,0.0923076923076923,69.9941383226529,76.41575444897602,1.091745055803406,1.091745055803406,9.174505580340607,False
Si,5000,500.0,51.533727,0.103067454,1.6,13.0,0.12307692307692308,69.9941383226529,74.27280072216013,1.061128867388635,1.061128867388635,6.112886738863499,False
Si,5000,500.0,51.533727,0.103067454,2.0,13.0,0.15384615384615385,69.9941383226529,72.68108424938914,1.0383881563674688,1.0383881563674688,3.838815636746884,False
Si,5000,500.0,51.533727,0.103067454,2.4,13.0,0.1846153846153846,69.9941383226529,71.18129530141763,1.0169608056790738,1.0169608056790738,1.6960805679073765,False
Si,5000,500.0,51.533727,0.103067454,2.8,13.0,0.21538461538461537,69.9941383226529,70.4135773611909,1.0059924880652793,1.0059924880652793,0.59924880652793,False
Si,5000,500.0,51.533727,0.103067454,3.2,13.0,0.24615384615384617,69.9941383226529,68.77764284968826,0.9826200378757869,0.9826200378757869,-1.737996212421311,False
Si,5000,500.0,51.533727,0.103067454,3.6,13.0,0.27692307692307694,69.9941383226529,68.73816579025694,0.982056032655102,0.982056032655102,-1.7943967344898004,False
Si,5000,500.0,51.533727,0.103067454,4.0,13.0,0.3076923076923077,69.9941383226529,68.25285514023804,0.975122442762449,0.975122442762449,-2.487755723755103,False
Si,5000,500.0,51.533727,0.103067454,4.4,13.0,0.3384615384615385,69.9941383226529,67.7577193792182,0.9680484823868328,0.9680484823868328,-3.195151761316717,False
